Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi
MTCD+BSIF;11x11;11;N/A;poly;100;98,125 $\pm$ 1,374
MTCD+BSIF;11x11;11;N/A;poly;10;98,125 $\pm$ 1,374
MTCD+BSIF;9x9;8;0,6;linear;1;98,021 $\pm$ 1,354
MTCD+BSIF;11x11;8;N/A;rbf;100;98,177 $\pm$ 1,2
MTCD+BSIF;11x11;8;N/A;rbf;10;98,177 $\pm$ 1,2
MTCD+BSIF;11x11;9;0,2;rbf;10;98,021 $\pm$ 1,165
MTCD+BSIF;11x11;9;0,2;rbf;100;98,021 $\pm$ 1,165
MTCD+BSIF;7x7;5;0,6;linear;1;98,021 $\pm$ 1,107
MTCD+BSIF;11x11;11;0,4;linear;1;98,125 $\pm$ 1,169
MTCD+BSIF;9x9;10;N/A;poly;10;98,021 $\pm$ 1,354
MTCD+BSIF;9x9;10;N/A;poly;1;98,021 $\pm$ 1,354
MTCD+BSIF;9x9;10;N/A;poly;100;98,021 $\pm$ 1,354
MTCD+BSIF;11x11;6;0,6;linear;10;98,021 $\pm$ 1,417
MTCD+BSIF;11x11;6;0,6;linear;100;98,021 $\pm$ 1,417
MTCD+BSIF;11x11;9;0,2;linear;100;97,969 $\pm$ 0,992
MTCD+BSIF;11x11;9;0,2;linear;10;97,969 $\pm$ 0,992
MTCD+BSIF;17x17;7;0,4;sigmoid;10;98,021 $\pm$ 0,376
MTCD+BSIF;9x9;7;0,6;linear;1;98,021 $\pm$ 1,801
MTCD+BSIF;11x11;8;0,4;linear;1;98,021 $\pm$ 0,983
MTCD+BSIF;7x7;5;0,6;rbf;10;97,969 $\pm$ 1,003
MTCD+BSIF;7x7;5;0,6;rbf;100;97,969 $\pm$ 1,003
MTCD+BSIF;11x11;11;N/A;poly;1;98,073 $\pm$ 1,416
MTCD+BSIF;9x9;8;0,4;linear;10;97,917 $\pm$ 1,309
MTCD+BSIF;9x9;8;0,4;linear;100;97,917 $\pm$ 1,309
MTCD+BSIF;17x17;6;N/A;rbf;1;98,177 $\pm$ 0,497
MTCD+BSIF;9x9;8;0,6;linear;100;97,917 $\pm$ 1,309
MTCD+BSIF;9x9;8;N/A;linear;10;97,917 $\pm$ 1,309
MTCD+BSIF;9x9;8;0,6;linear;10;97,917 $\pm$ 1,309
MTCD+BSIF;9x9;8;0,8;linear;100;97,917 $\pm$ 1,309
MTCD+BSIF;9x9;8;0,8;linear;10;97,917 $\pm$ 1,309
MTCD+BSIF;9x9;8;N/A;linear;100;97,917 $\pm$ 1,309
MTCD+BSIF;13x13;8;0,6;rbf;1;98,021 $\pm$ 0,949
MTCD+BSIF;13x13;8;0,4;rbf;1;98,021 $\pm$ 0,758
MTCD+BSIF;11x11;10;0,8;rbf;1;98,021 $\pm$ 1,005
MTCD+BSIF;11x11;8;0,8;rbf;10;98,073 $\pm$ 0,924
MTCD+BSIF;11x11;8;0,6;rbf;10;98,073 $\pm$ 0,924
MTCD+BSIF;11x11;8;0,8;rbf;100;98,073 $\pm$ 0,924
MTCD+BSIF;11x11;8;0,6;rbf;100;98,073 $\pm$ 0,924
MTCD+BSIF;13x13;5;0,2;linear;10;97,969 $\pm$ 0,697
MTCD+BSIF;13x13;5;0,2;linear;100;97,969 $\pm$ 0,697
MTCD+BSIF;11x11;6;N/A;linear;1;97,969 $\pm$ 1,623
MTCD+BSIF;11x11;6;0,8;linear;1;97,969 $\pm$ 1,623
MTCD+BSIF;7x7;5;0,4;rbf;10;97,917 $\pm$ 0,966
MTCD+BSIF;7x7;5;0,8;rbf;100;97,917 $\pm$ 0,966
MTCD+BSIF;7x7;5;0,8;rbf;10;97,917 $\pm$ 0,966
MTCD+BSIF;7x7;5;0,4;rbf;100;97,917 $\pm$ 0,966
MTCD+BSIF;7x7;5;0,4;linear;10;97,917 $\pm$ 1,01
MTCD+BSIF;7x7;5;0,4;linear;100;97,917 $\pm$ 1,01
MTCD+BSIF;13x13;5;0,2;linear;1;97,969 $\pm$ 1,066
MTCD+BSIF;9x9;10;0,6;rbf;100;97,917 $\pm$ 1,413
MTCD+BSIF;9x9;10;0,6;rbf;10;97,917 $\pm$ 1,413
MTCD+BSIF;13x13;8;0,2;rbf;10;97,865 $\pm$ 0,742
MTCD+BSIF;13x13;8;0,2;rbf;100;97,865 $\pm$ 0,742
MTCD+BSIF;13x13;8;0,8;rbf;1;97,969 $\pm$ 0,888
MTCD+BSIF;15x15;5;0,2;rbf;1;97,969 $\pm$ 0,648
MTCD+BSIF;11x11;5;N/A;rbf;10;97,865 $\pm$ 1,003
MTCD+BSIF;11x11;5;N/A;rbf;100;97,865 $\pm$ 1,003
MTCD+BSIF;11x11;8;0,4;rbf;10;98,021 $\pm$ 0,89
MTCD+BSIF;11x11;8;0,4;rbf;100;98,021 $\pm$ 0,89
MTCD+BSIF;13x13;6;0,8;rbf;1;97,969 $\pm$ 0,771
MTCD+BSIF;11x11;10;0,6;rbf;1;97,969 $\pm$ 1,066
MTCD+BSIF;9x9;7;N/A;linear;1;97,917 $\pm$ 1,786
MTCD+BSIF;9x9;7;0,8;linear;1;97,917 $\pm$ 1,786
MTCD+BSIF;11x11;9;0,8;rbf;1;97,969 $\pm$ 1,154
MTCD+BSIF;11x11;5;0,8;linear;10;97,812 $\pm$ 0,84
MTCD+BSIF;11x11;5;N/A;linear;10;97,812 $\pm$ 0,84
MTCD+BSIF;11x11;5;0,8;linear;100;97,812 $\pm$ 0,84
MTCD+BSIF;11x11;5;N/A;linear;100;97,812 $\pm$ 0,84
MTCD+BSIF;9x9;10;0,8;rbf;100;97,865 $\pm$ 1,446
MTCD+BSIF;9x9;10;0,8;rbf;10;97,865 $\pm$ 1,446
MTCD+BSIF;13x13;10;0,2;rbf;1;97,865 $\pm$ 1,154
MTCD+BSIF;13x13;12;0,6;rbf;10;97,917 $\pm$ 0,896
MTCD+BSIF;13x13;12;0,6;rbf;100;97,917 $\pm$ 0,896
MTCD+BSIF;9x9;10;0,4;rbf;10;97,865 $\pm$ 1,4
MTCD+BSIF;9x9;10;0,4;rbf;100;97,865 $\pm$ 1,4
MTCD+BSIF;13x13;12;0,4;rbf;100;97,917 $\pm$ 0,859
MTCD+BSIF;13x13;12;0,4;rbf;10;97,917 $\pm$ 0,859
MTCD+BSIF;13x13;6;0,6;rbf;1;97,917 $\pm$ 0,846
MTCD+BSIF;9x9;8;0,6;rbf;10;97,812 $\pm$ 1,432
MTCD+BSIF;9x9;8;0,8;rbf;100;97,812 $\pm$ 1,432
MTCD+BSIF;9x9;8;0,6;rbf;100;97,812 $\pm$ 1,432
MTCD+BSIF;9x9;8;0,8;rbf;10;97,812 $\pm$ 1,432
MTCD+BSIF;11x11;10;0,4;rbf;1;97,917 $\pm$ 1,093
MTCD+BSIF;15x15;9;N/A;rbf;1;97,969 $\pm$ 0,596
MTCD+BSIF;11x11;5;0,4;rbf;10;97,812 $\pm$ 1,165
MTCD+BSIF;11x11;5;0,4;rbf;100;97,812 $\pm$ 1,165
MTCD+BSIF;11x11;6;0,6;linear;1;97,865 $\pm$ 1,623
MTCD+BSIF;13x13;8;0,2;linear;100;97,76 $\pm$ 0,888
MTCD+BSIF;13x13;8;0,2;linear;10;97,76 $\pm$ 0,888
MTCD+BSIF;11x11;9;0,6;rbf;1;97,917 $\pm$ 1,132
MTCD+BSIF;11x11;11;0,8;rbf;100;97,865 $\pm$ 1,253
MTCD+BSIF;11x11;11;0,4;rbf;10;97,865 $\pm$ 1,253
MTCD+BSIF;11x11;11;0,8;rbf;10;97,865 $\pm$ 1,253
MTCD+BSIF;11x11;11;0,4;rbf;100;97,865 $\pm$ 1,253
MTCD+BSIF;9x9;9;0,6;rbf;100;97,812 $\pm$ 1,228
MTCD+BSIF;9x9;9;0,6;rbf;10;97,812 $\pm$ 1,228
MTCD+BSIF;9x9;9;0,8;rbf;10;97,812 $\pm$ 1,228
MTCD+BSIF;9x9;9;0,8;rbf;100;97,812 $\pm$ 1,228
MTCD+BSIF;13x13;5;0,6;rbf;1;97,917 $\pm$ 0,966
MTCD+BSIF;13x13;5;0,8;rbf;1;97,917 $\pm$ 0,966
MTCD+BSIF;9x9;9;0,6;linear;10;97,812 $\pm$ 1,107
MTCD+BSIF;9x9;9;0,8;linear;10;97,812 $\pm$ 1,107
MTCD+BSIF;9x9;9;0,6;linear;100;97,812 $\pm$ 1,107
MTCD+BSIF;9x9;9;0,8;linear;100;97,812 $\pm$ 1,107
MTCD+BSIF;9x9;9;N/A;linear;100;97,812 $\pm$ 1,107
MTCD+BSIF;9x9;9;N/A;linear;10;97,812 $\pm$ 1,107
MTCD+BSIF;17x17;7;0,2;sigmoid;1;97,917 $\pm$ 1,01
MTCD+BSIF;13x13;6;0,4;rbf;1;97,865 $\pm$ 0,864
MTCD+BSIF;11x11;6;0,6;rbf;100;97,812 $\pm$ 1,386
MTCD+BSIF;11x11;6;0,6;rbf;10;97,812 $\pm$ 1,386
MTCD+BSIF;9x9;7;0,4;linear;1;97,812 $\pm$ 1,783
MTCD+BSIF;13x13;12;0,8;rbf;10;97,865 $\pm$ 0,924
MTCD+BSIF;13x13;12;0,8;rbf;100;97,865 $\pm$ 0,924
MTCD+BSIF;11x11;6;N/A;poly;100;97,76 $\pm$ 1,526
MTCD+BSIF;11x11;6;N/A;poly;10;97,76 $\pm$ 1,526
MTCD+BSIF;15x15;10;N/A;rbf;1;97,917 $\pm$ 0,607
MTCD+BSIF;11x11;9;0,2;linear;1;97,76 $\pm$ 0,812
MTCD+BSIF;11x11;11;0,6;rbf;100;97,812 $\pm$ 1,228
MTCD+BSIF;11x11;11;0,6;rbf;10;97,812 $\pm$ 1,228
MTCD+BSIF;7x7;6;N/A;rbf;10;97,76 $\pm$ 1,227
MTCD+BSIF;9x9;9;0,4;linear;100;97,76 $\pm$ 1,035
MTCD+BSIF;9x9;9;0,4;linear;10;97,76 $\pm$ 1,035
MTCD+BSIF;11x11;5;0,6;linear;100;97,708 $\pm$ 0,78
MTCD+BSIF;11x11;5;0,6;linear;10;97,708 $\pm$ 0,78
MTCD+BSIF;7x7;6;N/A;rbf;100;97,76 $\pm$ 1,312
MTCD+BSIF;11x11;6;0,8;rbf;100;97,76 $\pm$ 1,439
MTCD+BSIF;11x11;6;0,8;rbf;10;97,76 $\pm$ 1,439
MTCD+BSIF;13x13;7;0,2;rbf;1;97,812 $\pm$ 0,949
MTCD+BSIF;9x9;8;0,4;rbf;100;97,708 $\pm$ 1,206
MTCD+BSIF;9x9;8;0,4;rbf;10;97,708 $\pm$ 1,206
MTCD+BSIF;11x11;10;0,2;linear;1;97,76 $\pm$ 1,025
MTCD+BSIF;11x11;6;0,4;linear;1;97,76 $\pm$ 1,526
MTCD+BSIF;11x11;6;N/A;poly;1;97,76 $\pm$ 1,682
MTCD+BSIF;13x13;5;0,2;rbf;100;97,708 $\pm$ 0,943
MTCD+BSIF;13x13;5;0,2;rbf;10;97,708 $\pm$ 0,943
MTCD+BSIF;11x11;10;0,2;rbf;10;97,76 $\pm$ 1,066
MTCD+BSIF;11x11;10;0,2;rbf;100;97,76 $\pm$ 1,066
MTCD+BSIF;11x11;6;0,4;linear;10;97,708 $\pm$ 1,451
MTCD+BSIF;11x11;6;0,4;linear;100;97,708 $\pm$ 1,451
MTCD+BSIF;9x9;9;0,4;rbf;10;97,708 $\pm$ 1,206
MTCD+BSIF;9x9;9;0,4;rbf;100;97,708 $\pm$ 1,206
MTCD+BSIF;11x11;8;0,2;linear;100;97,708 $\pm$ 0,751
MTCD+BSIF;11x11;8;0,2;linear;10;97,708 $\pm$ 0,751
MTCD+BSIF;9x9;9;N/A;poly;10;97,708 $\pm$ 1,188
MTCD+BSIF;9x9;9;N/A;poly;1;97,708 $\pm$ 1,188
MTCD+BSIF;9x9;9;N/A;poly;100;97,708 $\pm$ 1,188
MTCD+BSIF;11x11;5;0,8;rbf;100;97,708 $\pm$ 1,122
MTCD+BSIF;11x11;5;0,8;rbf;10;97,708 $\pm$ 1,122
MTCD+BSIF;17x17;7;0,2;sigmoid;10;97,708 $\pm$ 0,208
MTCD+BSIF;13x13;9;0,2;rbf;1;97,76 $\pm$ 0,825
MTCD+BSIF;11x11;6;0,4;rbf;10;97,708 $\pm$ 1,374
MTCD+BSIF;11x11;6;0,4;rbf;100;97,708 $\pm$ 1,374
MTCD+BSIF;7x7;6;N/A;linear;100;97,708 $\pm$ 1,169
MTCD+BSIF;7x7;6;N/A;linear;10;97,708 $\pm$ 1,169
MTCD+BSIF;7x7;6;0,8;linear;100;97,708 $\pm$ 1,169
MTCD+BSIF;7x7;6;0,8;linear;10;97,708 $\pm$ 1,169
MTCD+BSIF;7x7;6;N/A;poly;100;97,708 $\pm$ 1,062
MTCD+BSIF;7x7;6;N/A;poly;10;97,708 $\pm$ 1,062
MTCD+BSIF;13x13;6;0,2;linear;1;97,76 $\pm$ 0,924
MTCD+BSIF;11x11;12;N/A;rbf;100;97,76 $\pm$ 0,913
MTCD+BSIF;11x11;12;N/A;rbf;10;97,76 $\pm$ 0,913
MTCD+BSIF;13x13;5;0,4;rbf;1;97,76 $\pm$ 0,864
MTCD+BSIF;7x7;6;0,4;linear;10;97,656 $\pm$ 1,253
MTCD+BSIF;7x7;6;0,4;linear;100;97,656 $\pm$ 1,253
MTCD+BSIF;11x11;5;0,6;rbf;10;97,656 $\pm$ 1,096
MTCD+BSIF;11x11;5;0,6;rbf;100;97,656 $\pm$ 1,096
MTCD+BSIF;9x9;9;0,8;linear;1;97,656 $\pm$ 1,262
MTCD+BSIF;9x9;9;0,6;linear;1;97,656 $\pm$ 1,262
MTCD+BSIF;9x9;9;N/A;linear;1;97,656 $\pm$ 1,262
MTCD+BSIF;7x7;6;0,6;linear;10;97,656 $\pm$ 1,126
MTCD+BSIF;7x7;6;0,6;linear;100;97,656 $\pm$ 1,126
MTCD+BSIF;11x11;9;0,4;rbf;1;97,76 $\pm$ 1,126
MTCD+BSIF;9x9;7;0,4;rbf;100;97,604 $\pm$ 1,604
MTCD+BSIF;9x9;7;0,4;rbf;10;97,604 $\pm$ 1,604
MTCD+BSIF;9x9;6;0,6;linear;1;97,708 $\pm$ 1,374
MTCD+BSIF;9x9;6;N/A;linear;1;97,708 $\pm$ 1,495
MTCD+BSIF;9x9;6;0,8;linear;1;97,708 $\pm$ 1,495
MTCD+BSIF;9x9;7;0,8;rbf;10;97,604 $\pm$ 1,604
MTCD+BSIF;9x9;7;0,8;rbf;100;97,604 $\pm$ 1,604
MTCD+BSIF;9x9;5;N/A;rbf;10;97,708 $\pm$ 1,334
MTCD+BSIF;11x11;5;N/A;linear;1;97,656 $\pm$ 1,209
MTCD+BSIF;11x11;5;0,8;linear;1;97,656 $\pm$ 1,209
MTCD+BSIF;11x11;7;0,2;linear;1;97,656 $\pm$ 1,253
MTCD+BSIF;11x11;7;0,2;linear;10;97,552 $\pm$ 1,454
MTCD+BSIF;11x11;7;0,2;linear;100;97,552 $\pm$ 1,454
MTCD+BSIF;9x9;9;0,4;linear;1;97,604 $\pm$ 1,219
MTCD+BSIF;9x9;6;N/A;rbf;100;97,656 $\pm$ 1,519
MTCD+BSIF;9x9;5;N/A;linear;1;97,656 $\pm$ 1,236
MTCD+BSIF;9x9;5;0,8;linear;1;97,656 $\pm$ 1,236
MTCD+BSIF;17x17;5;0,4;sigmoid;1;97,708 $\pm$ 0,82
MTCD+BSIF;9x9;7;0,6;rbf;100;97,552 $\pm$ 1,682
MTCD+BSIF;9x9;7;0,6;rbf;10;97,552 $\pm$ 1,682
MTCD+BSIF;11x11;12;N/A;linear;100;97,656 $\pm$ 0,742
MTCD+BSIF;11x11;12;N/A;linear;10;97,656 $\pm$ 0,742
MTCD+BSIF;11x11;12;0,8;linear;100;97,656 $\pm$ 0,742
MTCD+BSIF;11x11;12;0,8;linear;10;97,656 $\pm$ 0,742
MTCD+BSIF;17x17;5;0,8;sigmoid;1;97,708 $\pm$ 0,82
MTCD+BSIF;17x17;5;0,6;sigmoid;1;97,708 $\pm$ 0,82
MTCD+BSIF;13x13;8;0,2;linear;1;97,552 $\pm$ 0,97
MTCD+BSIF;9x9;6;N/A;rbf;10;97,604 $\pm$ 1,569
MTCD+BSIF;17x17;6;0,4;sigmoid;10;97,604 $\pm$ 0,454
MTCD+BSIF;17x17;6;0,6;sigmoid;1;97,708 $\pm$ 0,737
MTCD+BSIF;11x11;12;N/A;linear;1;97,604 $\pm$ 0,786
MTCD+BSIF;11x11;12;0,8;linear;1;97,604 $\pm$ 0,786
MTCD+BSIF;9x9;6;N/A;linear;100;97,604 $\pm$ 1,52
MTCD+BSIF;9x9;6;0,8;linear;100;97,604 $\pm$ 1,52
MTCD+BSIF;9x9;6;N/A;linear;10;97,604 $\pm$ 1,52
MTCD+BSIF;9x9;6;0,8;linear;10;97,604 $\pm$ 1,52
MTCD+BSIF;9x9;6;0,6;linear;10;97,604 $\pm$ 1,432
MTCD+BSIF;9x9;6;0,6;linear;100;97,604 $\pm$ 1,432
MTCD+BSIF;9x9;10;0,2;linear;100;97,5 $\pm$ 1,731
MTCD+BSIF;9x9;10;0,2;linear;10;97,5 $\pm$ 1,731
MTCD+BSIF;11x11;8;0,2;linear;1;97,5 $\pm$ 0,793
MTCD+BSIF;15x15;8;N/A;rbf;1;97,604 $\pm$ 0,561
MTCD+BSIF;11x11;5;0,6;linear;1;97,552 $\pm$ 1,2
MTCD+BSIF;9x9;6;N/A;poly;1;97,552 $\pm$ 1,582
MTCD+BSIF;17x17;6;0,6;sigmoid;10;97,5 $\pm$ 0,78
MTCD+BSIF;9x9;5;N/A;rbf;100;97,552 $\pm$ 1,337
MTCD+BSIF;9x9;5;0,8;rbf;100;97,552 $\pm$ 1,541
MTCD+BSIF;9x9;5;0,8;rbf;10;97,552 $\pm$ 1,541
MTCD+BSIF;11x11;12;0,4;linear;1;97,552 $\pm$ 0,901
MTCD+BSIF;11x11;11;0,2;linear;10;97,5 $\pm$ 1,421
MTCD+BSIF;11x11;11;0,2;linear;100;97,5 $\pm$ 1,421
MTCD+BSIF;11x11;7;0,8;rbf;1;97,552 $\pm$ 1,253
MTCD+BSIF;11x11;12;0,6;linear;1;97,552 $\pm$ 0,838
MTCD+BSIF;9x9;5;0,4;linear;1;97,552 $\pm$ 1,154
MTCD+BSIF;9x9;5;0,6;linear;1;97,552 $\pm$ 1,236
MTCD+BSIF;17x17;6;0,8;sigmoid;1;97,656 $\pm$ 0,697
MTCD+BSIF;17x17;8;0,6;sigmoid;1;97,604 $\pm$ 0,477
MTCD+BSIF;11x11;7;0,6;rbf;1;97,552 $\pm$ 1,253
MTCD+BSIF;13x13;6;0,2;rbf;1;97,552 $\pm$ 1,086
MTCD+BSIF;9x9;7;0,2;linear;10;97,396 $\pm$ 1,727
MTCD+BSIF;9x9;7;0,2;linear;100;97,396 $\pm$ 1,727
MTCD+BSIF;9x9;5;0,8;linear;10;97,5 $\pm$ 0,988
MTCD+BSIF;9x9;5;N/A;linear;100;97,5 $\pm$ 0,988
MTCD+BSIF;9x9;5;0,8;linear;100;97,5 $\pm$ 0,988
MTCD+BSIF;9x9;5;N/A;linear;10;97,5 $\pm$ 0,988
MTCD+BSIF;11x11;11;0,2;rbf;10;97,5 $\pm$ 1,259
MTCD+BSIF;11x11;11;0,2;rbf;100;97,5 $\pm$ 1,259
MTCD+BSIF;15x15;12;0,2;rbf;1;97,5 $\pm$ 1,052
MTCD+BSIF;17x17;6;0,8;sigmoid;10;97,448 $\pm$ 0,785
MTCD+BSIF;17x17;6;0,4;sigmoid;1;97,604 $\pm$ 0,814
MTCD+BSIF;9x9;6;0,4;linear;1;97,5 $\pm$ 1,169
MTCD+BSIF;11x11;12;0,4;linear;10;97,5 $\pm$ 0,943
MTCD+BSIF;11x11;12;0,4;linear;100;97,5 $\pm$ 0,943
MTCD+BSIF;11x11;12;0,6;linear;100;97,5 $\pm$ 0,765
MTCD+BSIF;11x11;12;0,6;linear;10;97,5 $\pm$ 0,765
MTCD+BSIF;11x11;12;N/A;poly;100;97,448 $\pm$ 0,864
MTCD+BSIF;11x11;12;N/A;poly;1;97,448 $\pm$ 0,864
MTCD+BSIF;11x11;12;N/A;poly;10;97,448 $\pm$ 0,864
MTCD+BSIF;7x7;5;0,2;linear;1;97,396 $\pm$ 0,914
MTCD+BSIF;17x17;8;0,8;sigmoid;1;97,552 $\pm$ 0,559
MTCD+BSIF;17x17;8;0,4;sigmoid;1;97,552 $\pm$ 0,497
MTCD+BSIF;9x9;5;0,6;rbf;100;97,5 $\pm$ 1,607
MTCD+BSIF;9x9;5;0,6;rbf;10;97,5 $\pm$ 1,607
MTCD+BSIF;11x11;5;N/A;poly;10;97,396 $\pm$ 1,117
MTCD+BSIF;11x11;5;N/A;poly;100;97,396 $\pm$ 1,117
MTCD+BSIF;9x9;10;0,2;linear;1;97,396 $\pm$ 1,746
MTCD+BSIF;9x9;5;0,4;linear;100;97,448 $\pm$ 0,838
MTCD+BSIF;9x9;5;0,4;linear;10;97,448 $\pm$ 0,838
MTCD+BSIF;9x9;5;0,6;linear;100;97,448 $\pm$ 1,025
MTCD+BSIF;9x9;5;0,6;linear;10;97,448 $\pm$ 1,025
MTCD+BSIF;11x11;5;0,4;linear;10;97,396 $\pm$ 1,127
MTCD+BSIF;11x11;5;0,4;linear;100;97,396 $\pm$ 1,127
MTCD+BSIF;7x7;6;N/A;poly;1;97,396 $\pm$ 0,983
MTCD+BSIF;11x11;7;0,4;rbf;1;97,448 $\pm$ 1,287
MTCD+BSIF;7x7;5;0,2;linear;10;97,344 $\pm$ 0,785
MTCD+BSIF;17x17;5;N/A;rbf;1;97,656 $\pm$ 0,559
MTCD+BSIF;13x13;11;0,2;rbf;1;97,448 $\pm$ 0,727
MTCD+BSIF;7x7;7;N/A;linear;100;97,292 $\pm$ 0,642
MTCD+BSIF;7x7;7;0,8;linear;10;97,292 $\pm$ 0,642
MTCD+BSIF;7x7;7;N/A;linear;10;97,292 $\pm$ 0,642
MTCD+BSIF;7x7;7;0,8;linear;100;97,292 $\pm$ 0,642
MTCD+BSIF;11x11;8;0,6;rbf;1;97,448 $\pm$ 0,901
MTCD+BSIF;11x11;8;0,8;rbf;1;97,448 $\pm$ 0,901
MTCD+BSIF;9x9;5;0,4;rbf;100;97,396 $\pm$ 1,597
MTCD+BSIF;9x9;5;0,4;rbf;10;97,396 $\pm$ 1,597
MTCD+BSIF;9x9;10;0,6;rbf;1;97,344 $\pm$ 1,877
MTCD+BSIF;9x9;10;0,8;rbf;1;97,344 $\pm$ 1,877
MTCD+BSIF;9x9;6;0,4;linear;10;97,396 $\pm$ 1,394
MTCD+BSIF;9x9;6;0,4;linear;100;97,396 $\pm$ 1,394
MTCD+BSIF;11x11;5;0,4;linear;1;97,396 $\pm$ 1,192
MTCD+BSIF;15x15;7;N/A;rbf;1;97,5 $\pm$ 0,329
MTCD+BSIF;11x11;11;0,2;linear;1;97,396 $\pm$ 1,305
MTCD+BSIF;11x11;7;0,2;rbf;100;97,292 $\pm$ 1,451
MTCD+BSIF;11x11;7;0,2;rbf;10;97,292 $\pm$ 1,451
MTCD+BSIF;7x7;7;N/A;rbf;100;97,24 $\pm$ 0,876
MTCD+BSIF;11x11;8;0,2;rbf;10;97,396 $\pm$ 0,994
MTCD+BSIF;11x11;8;0,2;rbf;100;97,396 $\pm$ 0,994
MTCD+BSIF;7x7;7;0,6;linear;10;97,24 $\pm$ 0,681
MTCD+BSIF;7x7;7;0,6;linear;100;97,24 $\pm$ 0,681
MTCD+BSIF;7x7;5;0,2;linear;100;97,24 $\pm$ 0,697
MTCD+BSIF;9x9;11;0,6;linear;1;97,292 $\pm$ 1,062
MTCD+BSIF;9x9;11;0,8;linear;10;97,292 $\pm$ 1,062
MTCD+BSIF;9x9;11;N/A;linear;10;97,292 $\pm$ 1,062
MTCD+BSIF;9x9;11;0,8;linear;100;97,292 $\pm$ 1,062
MTCD+BSIF;9x9;11;N/A;linear;100;97,292 $\pm$ 1,062
MTCD+BSIF;9x9;11;0,6;linear;100;97,292 $\pm$ 1,062
MTCD+BSIF;9x9;11;0,6;linear;10;97,292 $\pm$ 1,062
MTCD+BSIF;7x7;5;0,2;rbf;10;97,24 $\pm$ 0,876
MTCD+BSIF;7x7;5;0,2;rbf;100;97,24 $\pm$ 0,876
MTCD+BSIF;9x9;11;N/A;poly;1;97,292 $\pm$ 1,042
MTCD+BSIF;9x9;6;N/A;poly;100;97,292 $\pm$ 1,552
MTCD+BSIF;9x9;6;N/A;poly;10;97,292 $\pm$ 1,552
MTCD+BSIF;9x9;11;N/A;rbf;10;97,24 $\pm$ 0,838
MTCD+BSIF;9x9;11;N/A;rbf;100;97,24 $\pm$ 0,838
MTCD+BSIF;13x13;12;0,2;linear;10;97,24 $\pm$ 0,924
MTCD+BSIF;13x13;12;0,2;linear;100;97,24 $\pm$ 0,924
MTCD+BSIF;9x9;10;0,4;rbf;1;97,24 $\pm$ 1,776
MTCD+BSIF;17x17;7;0,8;sigmoid;100;97,188 $\pm$ 0,345
MTCD+BSIF;11x11;11;0,8;rbf;1;97,292 $\pm$ 1,093
MTCD+BSIF;11x11;8;0,4;rbf;1;97,344 $\pm$ 0,936
MTCD+BSIF;9x9;11;0,8;linear;1;97,24 $\pm$ 0,981
MTCD+BSIF;9x9;11;N/A;linear;1;97,24 $\pm$ 0,981
MTCD+BSIF;7x7;6;0,8;linear;1;97,24 $\pm$ 1,304
MTCD+BSIF;9x9;11;N/A;poly;100;97,24 $\pm$ 1,116
MTCD+BSIF;9x9;11;N/A;poly;10;97,24 $\pm$ 1,116
MTCD+BSIF;11x11;10;0,2;rbf;1;97,292 $\pm$ 1,206
MTCD+BSIF;7x7;7;N/A;rbf;10;97,135 $\pm$ 1,025
MTCD+BSIF;7x7;6;0,8;rbf;10;97,188 $\pm$ 1,576
MTCD+BSIF;7x7;6;0,6;rbf;100;97,188 $\pm$ 1,576
MTCD+BSIF;7x7;6;0,8;rbf;100;97,188 $\pm$ 1,576
MTCD+BSIF;7x7;6;0,6;rbf;10;97,188 $\pm$ 1,576
MTCD+BSIF;9x9;10;0,2;rbf;100;97,135 $\pm$ 1,984
MTCD+BSIF;9x9;10;0,2;rbf;10;97,135 $\pm$ 1,984
MTCD+BSIF;11x11;11;0,4;rbf;1;97,24 $\pm$ 1,163
MTCD+BSIF;7x7;6;0,6;linear;1;97,188 $\pm$ 1,354
MTCD+BSIF;7x7;6;N/A;linear;1;97,188 $\pm$ 1,362
MTCD+BSIF;11x11;11;0,6;rbf;1;97,24 $\pm$ 1,135
MTCD+BSIF;9x9;7;0,2;rbf;100;97,083 $\pm$ 1,68
MTCD+BSIF;9x9;7;0,2;rbf;10;97,083 $\pm$ 1,68
MTCD+BSIF;17x17;7;0,6;sigmoid;100;97,083 $\pm$ 0,442
MTCD+BSIF;11x11;5;N/A;poly;1;97,24 $\pm$ 1,329
MTCD+BSIF;9x9;5;N/A;poly;10;97,188 $\pm$ 1,477
MTCD+BSIF;9x9;5;N/A;poly;100;97,188 $\pm$ 1,477
MTCD+BSIF;9x9;5;N/A;poly;1;97,188 $\pm$ 1,394
MTCD+BSIF;7x7;7;0,4;linear;100;97,083 $\pm$ 0,737
MTCD+BSIF;7x7;7;0,4;linear;10;97,083 $\pm$ 0,737
MTCD+BSIF;9x9;8;0,2;linear;1;97,031 $\pm$ 1,526
MTCD+BSIF;9x9;11;0,4;rbf;10;97,083 $\pm$ 1,01
MTCD+BSIF;9x9;11;0,4;rbf;100;97,083 $\pm$ 1,01
MTCD+BSIF;9x9;11;0,4;linear;10;97,135 $\pm$ 1,209
MTCD+BSIF;9x9;11;0,4;linear;100;97,135 $\pm$ 1,209
MTCD+BSIF;13x13;5;0,2;rbf;1;97,24 $\pm$ 1,116
